4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
4.409627646291236E-16 6.943264091592799E-15 
5.0041061849522525E-15 8.25615200330036E-16 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
4.409627646291236E-16 6.943264091592799E-15 
1.3246351963229231E-15 1.0256474494509426E-15 
5.0041061849522525E-15 8.25615200330036E-16 
