1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
2.2661309250188753E-16 8.049189691266204E-15 
1.6749307949593978E-14 6.636177710324256E-15 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.8137975704427504E-14 2.9661114990295797E-16 
1.1351674485146155E-16 1.9082884245138404E-14 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
1.1351674485146155E-16 1.9082884245138404E-14 
1.8137975704427504E-14 2.9661114990295797E-16 
1.6749307949593978E-14 6.636177710324256E-15 
2.2661309250188753E-16 8.049189691266204E-15 
